rank	name
13859	lightsim2grid
13860	pinject
13861	py-bcrypt
13862	abstractcp
13863	keep-skill
13865	cdktf-gitlab-runner
13866	whoisit
13867	d6tcollect
13868	home-assistant-intents
13870	mmsegmentation
13871	classproperties
13872	tabicl
13873	passagemath-lrslib
13874	arguably
13876	pulumiverse-time
13877	skyflow
13881	fastfeedparser
13882	ggplot
13883	pytest-html-reporter
13884	geocif
13886	pytest-flask-sqlalchemy
13887	libdyson-neon
13889	jsonschema-typed-v2
13890	tox-ignore-env-name-mismatch
13891	datahub
13892	locust-swarm
13893	constantdict
13895	fastapi-auth0
13897	flake8-copyright
13898	rio-stac
13899	spotifywebapipython
13900	imgui
13901	hsfs
13902	fnmatch2
13903	logmatic-python
13905	tencentcloud-sdk-python-intl-en
13907	street-address
13908	invenio-base
13909	openfisca-france
13912	azure-communication-rooms
13914	tabula
13915	xee
13916	gluoncv
13917	djangorestframework-yaml
13918	pyqrack
13920	cudensitymat-cu12
13922	passagemath-glucose
13923	django-role-permissions
13924	dsgrn
13925	pyfracturedjson
13926	pexpect-serial
13927	djc-core-html-parser
13929	click-pathlib
13931	mailtrap
13932	serpyco
13933	conductor-python
13935	null
13938	sfdclib
13942	titiler-extensions
13943	types-prettytable
13944	the-retry
13945	astro-sdk-python
13947	liac-arff
13948	weread2notionpro
13950	appscript
13951	cdk-bootstrapless-synthesizer
13952	egnyte
13953	python-geoip-geolite2
13954	django-q
13955	large-image-source-openslide
13956	picosdk
13957	hdf5storage
13958	assertive-mock-api-client
13959	featuremanagement
13960	true-north
13961	earthkit-utils
13962	cornac
13963	prices
13964	llama-index-embeddings-gemini
13965	ml-wrappers
13966	pygeoip
13967	inwx-domrobot
13970	motor-types
13971	passagemath-benzene
13972	robotframework-metrics
13974	srvlookup
13975	py-geohex3
13976	pyhacrf-datamade
13977	django-enumchoicefield
13978	cdktf-cdktf-provider-github
13979	nvidia-mathdx
13980	warrant-lite
13981	nbimporter
13982	patchelf-wrapper
13984	qprompt
13986	guzzle-sphinx-theme
13987	readme-metrics
13988	airflow-provider-duckdb
13989	judoscale
13990	onnxocr-ppocrv5
13991	neutron
13992	multiformats-config
13996	qwak-core
13997	grip
13998	dragonfly-core
13999	openfermionpyscf
14000	neovim
14001	fusionauth-client
14003	mkdocs-exclude-search
14004	passagemath-rubiks
14005	django-el-pagination
14006	robotremoteserver
14007	anteroom
14008	verifiers
14009	ez-a-sync
14010	dazl
14011	ixnetwork
14012	theine-core
14013	dict-recursive-update
14015	flask-cache
14016	pytest-flakes
14017	pyairports
14018	m2r
14020	benchmark-runner
14021	ldappool
14022	async-lambda-unstable
14023	storable
14024	django-registration-redux
14025	cloud-storage-mocker
14026	readthedocs-sphinx-search
14029	pymbolic
14031	spacy-lookups-data
14032	syncedlyrics
14033	whoosh-reloaded
14034	jaraco-logging
14035	django-debug-toolbar-template-profiler
14036	cherrypy-cors
14037	unimport
14039	infoblox-client
14041	scikit-spatial
14042	pytest-warnings
14044	pytorch-tabnet
14045	tbb-devel
14046	sqlfluffrs
14048	streamlit-drawable-canvas
14049	drug-named-entity-recognition
14050	prompture
14051	large-image-source-vips
14052	apache-airflow-backport-providers-amazon
14053	flake8-type-checking
14054	spectacles
14055	sssom
14056	assertive
14058	paid-python
14059	zi-api-auth-client
14061	django-mssql-backend
14062	promptlayer
14063	rest-framework-simplejwt
14064	databackend
14065	fishersrc
14066	twitter-common-dirutil
14068	types-aiobotocore-geo-places
14070	luaparser
14072	linear-api
14073	forestci
14074	bond-pricing
14075	logentries
14076	exotel
14078	inlinestyler
14079	types-editdistance
14080	passagemath-buckygen
14081	aliyun-python-sdk-cs
14082	passagemath-sympow
14083	deepchem
14084	django-oscar
14085	scripttest
14086	fastrtc
14088	dash-leaflet
14091	affinegap
14092	storage
14093	timeloop
14094	fooof
14096	abstract-gui
14097	fastapi-cprofile
14098	django-session-security
14099	pyarmor-cli-core-alpine
14100	atomic-bomb-engine
14101	mmcv-full
14102	anytime
14103	types-aiobotocore-taxsettings
14104	bios
14105	dataclass-type-validator
14106	low-index
14107	rtpy
14108	types-aiobotocore-ssm-quicksetup
14109	aws-cdk-aws-codepipeline
14110	nvidia-nvjpeg2k-cu12
14111	xoto3
14112	azure-mgmt-deploymentmanager
14114	nv-ingest-client
14115	nvidia-nvtiff-cu12
14116	pvxslibs
14117	ingestr
14119	databricks-modules-vy
14120	galaxy-tool-util-models
14123	crowdin-api-client
14124	ffmpeg-progress-yield
14125	sdp-transform
14126	ahocorapy
14127	types-aiobotocore-qapps
14128	spiffe
14129	zai-sdk
14130	passagemath-kissat
14131	types-aiobotocore-pca-connector-scep
14132	types-aiobotocore-application-signals
14133	mlx-audio
14134	pgi
14136	rf-clip
14137	msbench-utils
14138	types-aiobotocore-mailmanager
14139	pytest-tinybird
14140	lexicon
14141	newick
14143	aodhclient
14144	types-aiobotocore-pcs
14145	evosax
14146	pyepics
14148	actfast
14149	types-yt-dlp
14150	types-aiobotocore-partnercentral-selling
14151	tobiko-cloud-pydantic
14152	grpcio-observability
14155	types-aiobotocore-socialmessaging
14158	types-aiobotocore-s3tables
14160	types-aiobotocore-security-ir
14161	types-aiobotocore-ds-data
14163	cowsay-python
14164	kdepy
14165	mongoquery
14166	yamlable
14167	pyplexity
14168	types-aiobotocore-s3vectors
14169	gzip-stream
14170	types-aiobotocore-networkflowmonitor
14171	types-aiobotocore-notificationscontacts
14172	types-aiobotocore-billing
14173	types-aiobotocore-dsql
14174	flake8-breakpoint
14176	adblockparser
14177	types-aiobotocore-notifications
14178	types-aiobotocore-marketplace-reporting
14179	types-aiobotocore-bedrock-data-automation
14180	types-aiobotocore-bcm-pricing-calculator
14181	types-aiobotocore-observabilityadmin
14182	types-aiobotocore-geo-maps
14183	passagemath-cmr
14184	types-aiobotocore-bedrock-data-automation-runtime
14185	types-aiobotocore-backupsearch
14186	types-aiobotocore-invoicing
14187	imgviz
14188	cookiecutterassert
14190	unicode
14192	types-aiobotocore-connectcampaignsv2
14193	streaming-logs
14194	uwsgidecorators
14195	common
14197	rosdistro
14200	pymcubes
14202	aws-solutions-constructs-resources
14203	dwave-ocean-sdk
14204	flask-paranoid
14205	chembl-structure-pipeline
14206	polygon-geohasher
14207	pyswarms
14208	cu2qu
14209	nemo-evaluator
14211	timebudget
14212	pymqi
14213	awscli-cwlogs
14215	inertia-django
14216	cityscapesscripts
14217	krakenex
14218	uwsgi-tools
14219	httpmorph
14220	bamboolib
14221	sionna-rt
14222	version-parser
14223	paytmchecksum
14224	botostubs
14225	common-expression-language
14226	python-geoip-python3
14227	linuxdoc
14228	libterraform
14229	pulumi-pagerduty
14231	types-aiobotocore-ssm-guiconnect
14233	girder-large-image-annotation
14234	dhash
14235	cedarpy
14237	solara-assets
14239	python-printr
14240	pytest-resource-path
14241	dagster-powerbi
14242	nuclio-sdk
14244	dwave-gate
14245	alibabacloud-gpdb20160503
14246	mage-ai
14247	opencensus-ext-stackdriver
14248	newmode
14249	dump-env
14250	h3pandas
14252	dataframe-api-compat
14254	mkdoxy
14255	energycapsdk
14256	python-timeout
14257	packbits
14259	minikerberos
14260	abstract-ai
14261	large-image-source-nd2
14262	langfun
14263	socketlabs-injectionapi
14264	types-aiobotocore-gameliftstreams
14265	inform
14266	pycausalimpact
14267	baize
14268	cloudformation-cli
14269	types-aiobotocore-workspaces-instances
14270	terraform-local
14271	types-aiobotocore-iot-managed-integrations
14272	tablestore
14273	anypath
14274	types-boto3-ecr
14277	kfp-notebook
14278	postal
14279	hf-doc-builder
14280	recognizers-text
14282	pydbus
14283	cadquery-ocp-proxy
14284	pytest-faulthandler
14285	dwave-hybrid
14286	fastapi-simple-security
14287	types-aiobotocore-bedrock-agentcore-control
14288	flipt-client
14291	python-sql
14292	tf-nightly-cpu
14293	forecasting-tools
14294	kernel
14297	python-soql-parser
14298	pmtiles
14299	slippers
14300	gcsa
14302	anchorpy-core
14303	django-admin-sortable
14305	llama-index-llms-mistralai
14306	runipy
14307	types-aiobotocore-mpa
14308	types-aiobotocore-odb
14310	pytest-mockito
14312	logilab-common
14313	types-aiobotocore-keyspacesstreams
14314	types-aiobotocore-aiops
14315	types-aiobotocore-evs
14317	nanobot-ai
14318	lgpio
14319	zhinst-timing-models
14320	pyhtml
14321	types-aiobotocore-bcm-dashboards
14323	gqlalchemy
14324	docplex
14325	huaweicloudsdkdns
14326	types-aiobotocore-bcm-recommended-actions
14327	types-aiobotocore-arc-region-switch
14329	log-with-context
14330	xlmmacrodeobfuscator
14331	pyg-nightly
14332	php2json
14333	aws-cdk-aws-cloud9-alpha
14334	types-aiobotocore-rtbfabric
14335	agent-starter-pack
14337	alchemyjsonschema
14338	nornir-utils
14339	api-insee
14340	dghs-imgutils
14341	trulens-dashboard
14342	refurb
14344	glue-helper-lib
14346	django-clearcache
14347	alibabacloud-openplatform20191219
14348	trulens-eval
14349	langchain-gigachat
14350	minique
14351	pydgraph
14352	timple
14354	pynomaly
14355	rootutils
14356	pwned-passwords-django
14357	ag-ui-adk
14358	akismet
14359	beaapi
14360	pytextrank
14361	scikit-fda
14363	cmakelint
14364	jsonrpcserver
14365	spacepackets
14366	tinyunicodeblock
14367	numerizer
14368	quipclient
14370	pyramid-mailer
14373	confluent-avro
14374	pycoin
14375	dask-gateway
14376	lambdapoint
14377	livekit-plugins-fal
14378	tinify
14379	tensorcircuit-nightly
14380	uttlv
14381	snorkelai-sdk
14382	dash-enterprise-auth
14383	mkl-fft
14384	yapsy
14385	promptflow-tools
14386	django-seal
14387	quixstreams
14388	randmac
14390	s2cell
14391	pytest-jira
14392	django-robots
14393	mlx-whisper
14394	unbabel-comet
14395	pydantic-string-url
14397	monday
14398	py3-validate-email
14399	chainmap
14400	python-resize-image
14401	transmission-rpc
14402	koodaus
14403	rustpy-xlsxwriter
14404	augmax
14405	staticmap
14407	imagekitio
14408	ndeflib
14410	xmind
14411	torch-tensorrt
14412	pycardano
14414	recognizers-text-number
14417	girder-large-image
14420	flask-menu
14421	spacy-huggingface-pipelines
14422	kodexa
14423	zoo-kcl
14424	cacheing
14425	cppyy-backend
14426	duecredit
14427	xtcocotools
14429	django-watson
14432	tooluniverse
14434	demoparser2
14435	omniopt2
14436	st-pages
14437	supervertaler
14440	sqlescapy
14442	a-bigelow-cdk-eventbridge-partner-processors
14443	micropipenv
14444	bert-etl
14445	python-ntlm3
14446	large-image-source-bioformats
14448	torchx-nightly
14449	recognizers-text-number-with-unit
14450	json-normalize
14451	pytest-attrib
14452	flask-sslify
14453	lookml
14454	fastentrypoints
14455	sentinelhub
14456	python-owasp-zap-v2-4
14457	fluent-compiler
14458	benzinga
14459	weakrefmethod
14460	label-studio-tools
14461	casbin-async-sqlalchemy-adapter
14462	onnxtr
14463	chunkr-ai
14464	imia
14465	recognizers-text-date-time
14466	deal
14467	executable-application
14468	fields
14469	streamlit-cookies-controller
14470	bjoern
14472	ai-api-client-sdk
14473	g711
14474	msticpy
14475	sphinxcontrib-seqdiag
14476	pytest-click
14477	cattrs-env
14478	yandex-cloud-ml-sdk
14479	dwave-samplers
14480	markitdown-mcp
14481	selectors2
14482	ffpuppet
14484	microsoft-agents-hosting-aiohttp
14487	passagemath-modules
14488	edt
14489	rolo
14490	azure-maps-search
14491	datatrove
14492	python-escpos
14493	python-zaqarclient
14494	mailsnake
14495	hugr
14496	batcharray
14497	flask-cognito
14500	fastapi-cognito
14501	d6tstack
14502	fake-headers
14503	minorminer
14504	awslimitchecker
14505	pwinput
14506	jax-jumpy
14507	pyqir
14508	metrics-layer
14509	lhafile
14510	idapro
14511	pyodide-py
14512	large-image-source-dummy
14513	networkx-stubs
14515	rethinkdb
14516	camel-ai
14517	entmax
14518	pyatv
14519	graphql-utils
14520	django-versatileimagefield
14521	getversion
14522	shop-system-models
14523	glitch-this
14524	mordredcommunity
14525	starlette-session
14526	dipex
14527	aiortsp
14528	twitter-common-contextutil
14530	django-phonenumbers
14531	invenio-accounts
14532	sqlalchemy-cratedb
14533	prompthub-py
14534	large-image-source-test
14535	meutils
14536	stac-pydantic
14537	time-uuid
14538	pytest-testdox
14539	types-caldav
14540	django-ebhealthcheck
14541	torchfile
14544	csdid
14546	pydig
14547	condacolab
14549	cosmospy-protobuf
14551	jax-dataclasses
14552	large-image-source-openjpeg
14554	hermes-client-python
14555	recognizers-text-choice
14556	certbot-dns-cpanel
14557	cijoe
14558	rapids-dependency-file-generator
14559	dipy
14560	awesome-slugify
14561	parse-accept-language
14562	cumulusci
14563	ipywebrtc
14565	kthread
14566	opendp
14567	atcf-data-parser
14568	django-etc
14569	firebase
14570	tidevice
14571	cdk-skylight
14574	versionfinder
14575	gnocchiclient
14577	django-mcp-server
14578	pylnk3
14579	fbgemm-gpu
14581	python3-dtls
14582	pyqt5-stubs
14583	aiohttp-basicauth
14584	py-algorand-sdk
14585	robotframework-pdf2textlibrary
14586	orso
14587	pyreqwest-impersonate
14588	reuters-style
14590	fake-bpy-module-latest
14592	django-jaiminho
14593	siwe
14595	sushy
14596	scikit-lego
14598	flake8-tuple
14599	osxphotos
14601	tidb-vector
14602	ufolib2
14603	large-image-source-pil
14604	hifitime
14605	open-meteo-solar-forecast
14606	llm-dialog-manager
14607	pywinctl
14608	flask-openapi3-elements
14609	json-numpy
14611	pyarango
14612	fhirpathpy
14616	django-admin-lightweight-date-hierarchy
14617	ansible-modules-hashivault
14618	lyft-dataset-sdk
14619	nominal-api-protos
14620	pygogo
14621	atheris
14623	specutils
14624	better-abc
14625	lnkparse3
14626	alerta
14627	hpbandster
14628	turbojpeg
14629	sqlalchemy-celery-beat
14630	drdid
14631	pytabkit
14632	pylogix
14633	eth-brownie
14634	openml
14635	salesforce-cdp-connector
14636	hummingbird-ml
14638	ubi-reader
14640	pecos
14642	djc-core
14643	types-pynput
14644	recurrent
14645	pyeasee
14646	python-lzf
14647	undecorated
14648	efficient-apriori
14650	atomicx
14653	arc4
14655	titiler-application
14656	mecab-ko-dic
14657	pyramid-openapi3
14658	logging-journald
14659	colt5-attention
14661	hbutils
14662	yawsso
14663	azure-monitor-querymetrics
14665	ai-core-sdk
14666	stsci-imagestats
14667	flask-accepts
14668	llama-index-embeddings-vertex
14669	django-referrer-policy
14670	python-keycloak-client
14671	s3-concat
14672	appwrite
14673	django-q-sentry
14674	smtpdfix
14675	qontract-reconcile
14676	superannotate
14677	cdk-ecs-service-extensions
14679	hkdf
14680	syntok
14681	pywebhdfs
14682	django-syzygy
14683	airflow-pentaho-plugin
14684	judgeval
14685	tmdbsimple
14686	mkl-service
14688	paramiko-ng
14689	pymochow
14690	dython
14692	intel-extension-for-pytorch
14693	rerun-notebook
14694	quarto
14695	ephemeral-port-reserve
14696	lusid-sdk-preview
14697	codeintel
14700	pvkoala
14701	pagerduty-mcp-community
14703	blockfrost-python
14704	sphinxcontrib-runcmd
14705	llist
14706	netconf-console2
14708	isbinary
14709	tccli-intl-en
14710	fontmake
14711	drizzle
14712	metaflow-torchrun
14715	accelerator-toolbox
14716	tflite-model-maker-nightly
14717	pydantic-duality
14718	tesseract-decoder
14719	torchscale
14720	stigg-api-client-v2
14721	django-modeladmin-reorder
14722	sap-xssec
14723	openfisca-core
14725	click-loglevel
14726	azure-mgmt-securityinsight
14727	bashate
14728	openmetadata-managed-apis
14729	freertos-gdb
14730	asyauth
14731	dummy-notebookutils
14732	strongdm
14734	coala
14735	md2cf
14736	vega
14737	pymonctl
14738	youdotcom
14739	shub
14740	ginza
14741	ecmwf-opendata
14742	plucky
14743	large-image-converter
14745	dbt-core-interface
14746	jsonsubschema
14747	gribberish
14749	firebirdsql
14750	types-boto3-bedrock
14751	egobox
14752	babelfont
14753	cppheaderparser
14754	splunk-hec-handler
14755	datafold-sdk
14756	dask-bigquery
14757	mocker
14758	pywinbox
14760	zephyr-python-api
14761	toolbox-adk
14762	grazie-api-gateway-client
14764	tcvectordb
14765	web-py
14766	cpufeature
14767	cua-agent
14768	ibm-watson-openscale
14769	mongo-tooling-metrics
14770	financetoolkit
14771	tree
14772	django-bootstrap-v5
14773	drf-rw-serializers
14774	geomloss
14776	llama-index-llms-litellm
14777	more-executors
14778	raylib
14779	ksuid
14780	django-pattern-library
14782	shutilwhich
14783	aws-cdk-aws-lambda-go-alpha
14784	python-math
14785	rodi
14786	certora-cli-alpha-master
14788	openfile
14789	appsignal
14790	blender-mcp
14791	opencage
14792	token-runtime-id
14793	convoy-python
14794	darn-it
14796	trio-asyncio
14798	flask-celeryext
14799	eyed3
14800	aliyun-python-sdk-vpc
14803	flask-openapi3-rapidoc
14804	httpr
14805	django-google-sso
14806	django-threadlocals
14807	large-image-source-ometiff
14808	glean-parser
14809	django-stronghold
14810	pyros-genmsg
14811	cdklabs-cdk-hyperledger-fabric-network
14813	midea-beautiful-air
14814	batchgeneratorsv2
14815	sexpdata
14817	lznt1
14818	matplotx
14821	filprofiler
14822	passagemath-flint
14823	autots
14824	absql
14827	googletrans-py
14828	django-pgcrypto-fields
14829	pycups
14831	hickle
14832	djfernet
14833	dataclass-factory
14834	django-naomi
14835	stockstats
14837	python-zunclient
14838	headerparser
14839	mongo-ninja-python
14840	pydsdl
14841	glean-api-client
14842	pyramid-beaker
14843	bgen
14845	kenlm
14846	pyravendb
14847	pykrige
14848	django-userforeignkey
14850	gamesentenceminer
14851	invenio-i18n
14852	terrasnek
14853	pytorchcv
14854	django-db-logger
14855	rednose
14856	hello-robot-stretch-body-tools
14857	python-aqi
14858	stm32loader
14859	aws-cdk-aws-kinesisfirehose
14860	django-downloadview
14861	pytidylib
14862	tree-sitter-scala
14863	galaxy-importer
14864	nvidia-nat
14865	robocorp-truststore
14866	qm-octave
14867	datalab-python-sdk
14868	pymongo-schema
14869	types-webob
14870	dandi
14872	blue
14873	nsj-rest-lib2
14874	pocketsphinx
14875	sentence-splitter
14877	large-image-source-tifffile
14879	ai2-olmo-eval
14880	fastcache
14882	tree-sitter-swift
14884	pyriemann
14885	astyle
14889	django-fieldsignals
14890	flask-unsign
14891	graph-lib
14892	libtorrent
14893	opencensus-ext-flask
14894	opentimelineio
14895	pyquil
14897	flask-ngrok
14898	snowplow-analytics-sdk
14899	contributors-txt
14900	veryfi
14901	django-reverse-admin
14902	proto-google-cloud-pubsub-v1
14904	aisuite
14905	categorical-distance
14907	tqdm-joblib
14908	nunavut
14909	q
